,Name,Area,GlobalID,geometry,Access,Stage
69,Escola Alemã de Lisboa,Lumiar,014b63be-b34f-4bd3-81b3-2648cc7be21b,POINT (-9.16453131568742 38.7577914348764),Private,Second
70,Externato Liceal das Casas de São Vicente de Paulo,Alvalade,ccb3878e-a6db-4b8d-a194-2755f7362416,POINT (-9.15155766433705 38.7589344105911),Private,Second
71,Colégio N' Avózinha,Alvalade,f36c057f-91d5-4d9f-9326-2080ccd7cbd4,POINT (-9.13046070669994 38.7597051970005),Private,Second
72,Colégio Piloto Diese,Alvalade,c1e70953-9f95-4b3d-a1bf-caa63c32d164,POINT (-9.12945181697819 38.7607240144421),Private,Second
73,Externato n.º 4 de Educação Popular (Confraria de S.Vicente de Paulo),Carnide,c6cc6802-3ab9-48eb-9db9-47472deeaf14,POINT (-9.1893516520269 38.7619615224446),Private,Second
74,Externato da Luz,Carnide,58097499-bff1-45bf-8df0-c768221eb461,POINT (-9.18181292339607 38.762818068524),Private,Second
75,"Externato ""O Poeta""",Lumiar,b5f45c27-c486-4e1a-9598-7004da77ab58,POINT (-9.15686441366653 38.7643107116527),Private,Second
76,Jardim Escola João de Deus Lisboa/Olivais,Olivais,2349d4dc-147b-45d9-9493-271a012e68e7,POINT (-9.12214427470195 38.7659292106652),Private,Second
77,"Jardim Escola ""O Bosque""",Olivais,9c12775c-1066-45af-97dd-b42ab8b178a7,POINT (-9.11300589072708 38.7664317229174),Private,Second
78,"Externato ""Pim-Pam-Pum""",Lumiar,19fecf96-8cb2-4f64-8435-8915f17ac9a8,POINT (-9.16370680892667 38.7671587061059),Private,Second
79,Colégio Planalto,Lumiar,391f35cd-991c-4b1a-a508-1df04832c88a,POINT (-9.16667391842211 38.7673537800608),Private,Second
80,Colégio de São Tomás - Quinta das Conchas,Lumiar,a83629ef-2145-41a1-97a2-006fcb014ec9,POINT (-9.15006211889743 38.7677203122349),Private,Second
81,Colégio de São João de Brito,Lumiar,786eb5fb-74d7-457a-8193-1f403d2ec997,POINT (-9.15592778385506 38.772796291371),Private,Second
82,Real Colégio de Portugal,Lumiar,4889a9ed-4910-4842-81e7-c94818c78a63,POINT (-9.17206605535029 38.7730477946972),Private,Second
83,Colégio Manuel Bernardes,Lumiar,1ea5753b-f4f7-412c-8805-b08bef0a712a,POINT (-9.17351183193399 38.7734462326611),Private,Second
84,Lua Crescente,Olivais,27b96107-01ec-4fc8-9159-d19ac0bab716,POINT (-9.10765138490686 38.7752489775306),Private,Second
85,Externato Champagnat,Olivais,729e037a-720a-47b6-bef6-2195c3d71ed6,POINT (-9.12650746848228 38.7782418083187),Private,Second
86,"Externato ""São Miguel Arcanjo""",Olivais,c747b761-4cb2-4963-958d-22fbc64c6c1e,POINT (-9.11477639750872 38.7798563979376),Private,Second
87,Academia de Música de Santa Cecília,Santa Clara,6c4d08b6-27d6-4bbf-a5f3-601540dadfea,POINT (-9.15925396311878 38.7824203233578),Private,Second
88,Colégio Pedro Arrupe,Parque das Nações,eadf4b77-f007-4848-8c52-75881b13f950,POINT (-9.0970281754942 38.7932749674204),Private,Second
89,"MIMÁ - Externato de Ensino Pré-Escolar, Creche e Centro de A.T.L., Lda",Santa Clara,92d7a743-8d50-4ece-a69e-362d038e61b2,POINT (-9.15014661360766 38.7951201285397),Private,Second
90,Astória International School,Alvalade,a3dceda4-acc0-446a-9659-917dd2426859,POINT (-9.13109049481046 38.750621582243),Private,Second
91,RedBridge School,Campo de Ourique,5a362dde-7c6d-4132-b94e-d365a177576b,POINT (-9.16656232295444 38.719096531932),Private,Second
92,Externato João XXIII,Parque das Nações,948c6ff1-8d38-4423-bc08-8e367a24c5e1,POINT (-9.09828933728683 38.7590845948183),Private,Second
93,Queen Elizabeths's School,Alvalade,4b2a7330-410f-40ec-9a95-70666e00caf4,POINT (-9.13517528953481 38.7516341132386),Private,Second
94,Colégio Place4all,Campo de Ourique,39b2e432-fcef-4a6e-a8c8-b4c2c6ad76b7,POINT (-9.15943141044866 38.7190109355678),Private,Second
95,Escola Casa da Floresta,São Domingos de Benfica,c773fd6b-a5b5-4d78-86ed-57b8db7e1312,POINT (-9.18146630252574 38.7393366470239),Private,Second
96,"Colégio ""O Pelicano""",Areeiro,98ea1100-da04-4a87-9629-b5929ceab838,POINT (-9.12924495832367 38.7378614827801),Private,Second
97,Colégio Oriente,Parque das Nações,c65f3a5b-7b97-488f-920e-14bc075e0f1f,POINT (-9.09719419748507 38.7855321898204),Private,Second
98,Externato Alfredo Binet,Belém,7bd4a9dd-53e4-4a15-8ab8-d50dca41aa0e,POINT (-9.2134856896976 38.7046068076399),Private,Second
0,Colégio do Bom Sucesso,Belém,15cf71ac-1d1e-46d7-a0e7-7f09140d06c2,POINT (-9.21105689438628 38.6955782682932),Private,HighSchool
1,Externato Alfredo Binet,Belém,d693914b-1dc3-42a8-9a06-379bfaf954e2,POINT (-9.21648434759652 38.6955752152856),Private,HighSchool
2,"Cooperativa ""A Torre""",Belém,91d9dfd8-af85-4f8e-a585-a102fea77d2f,POINT (-9.21772663433867 38.696308410493),Private,HighSchool
3,"Externato ""A Escolinha""",Belém,87fd77ee-86ab-45eb-b364-d647ff140be3,POINT (-9.22490182183578 38.6973174716166),Private,HighSchool
4,"Externato ""Santa Maria de Belém""",Belém,a78b3476-9d5d-426d-b473-3d609519ec20,POINT (-9.218970594513 38.6976975852239),Private,HighSchool
5,"Escola ""São Francisco Xavier""",Belém,96a77035-5be9-4d8c-80d0-075ccc126548,POINT (-9.21938005638312 38.697819813694),Private,HighSchool
6,Escola Raiz,Belém,d792a5b6-82cf-4d1a-a4b1-6b012eead4e3,POINT (-9.21379716239845 38.6990922093854),Private,HighSchool
7,"Centro de Pedagogia Terapêutica ""Bola de Neve""",Belém,27ad6b4f-4978-4408-aa87-059f8864f6f9,POINT (-9.2207410340553 38.699457349921),Private,HighSchool
8,Colégio As Descobertas,Belém,ac529506-bf1e-4579-a104-c4b04a487166,POINT (-9.2225915468047 38.7001244038859),Private,HighSchool
9,"Colégio ""Mira Rio""",Lumiar,3b53363a-8db2-4289-8a79-6a672981d15f,POINT (-9.16432091560347 38.7594394592301),Private,HighSchool
10,Externato da Sociedade Promotora da Educação Popular,Alcântara,7e6316d6-e83a-43bd-adf6-a4de4d574be9,POINT (-9.17703353698559 38.7046299940868),Private,HighSchool
11,"Escola ""Avé-Maria""",Alcântara,1f2173df-df8f-4c3e-88c0-92e897aaee6b,POINT (-9.18062868177943 38.7052103369228),Private,HighSchool
12,"Escola Privativa n.º 6 de ""A Voz do Operário""",Ajuda,57065663-f436-4b64-824b-942416907d2f,POINT (-9.19908825041509 38.7055132437124),Private,HighSchool
13,Escola Primária Centro Cultural e Recreativo para Crianças Cruzeiro e Rio Seco,Ajuda,26fc41ee-f396-48c3-beed-a8d494035440,POINT (-9.18998860761286 38.7070008552915),Private,HighSchool
14,"Externato ""As Descobertas""",Belém,42003da1-290c-4a09-be28-b478c536fd41,POINT (-9.2070436931536 38.7078784830323),Private,HighSchool
15,"Externato Paroquial ""Nossa Senhora da Conceição""",Santa Maria Maior,cc53a67c-684d-4765-837b-e55331e42cae,POINT (-9.13979782912466 38.7087128486912),Private,HighSchool
16,PaRK International School - Restelo,Belém,ce8d9374-1954-48c1-8a0a-726caec3e236,POINT (-9.21604825844983 38.7083192525838),Private,HighSchool
17,Colégio de Santa Maria,Estrela,3a8f02da-17e3-4ada-8a56-54b1935492b0,POINT (-9.15918740962485 38.7093089069013),Private,HighSchool
18,Externato de São José,Belém,aa98c777-8e61-4be3-8f5a-4f480946a556,POINT (-9.21602949811176 38.7101209752386),Private,HighSchool
19,"Externato ""O Lar da Criança""",Estrela,66a9e605-6670-4863-abb2-a30d1ab040c4,POINT (-9.15693113098338 38.7113205303154),Private,HighSchool
20,"Colégio ""O Nosso Jardim""",Estrela,4af9d5a4-d8ac-42e4-b41c-331e46a3fcc1,POINT (-9.15891568050971 38.711816563545),Private,HighSchool
21,APPDA - Associação Portuguesa para as Perturbações do Desenvolvimento e Autismo,Ajuda,40c4c8e4-09e5-48b4-8bd7-15bc43f0275c,POINT (-9.20267899494971 38.7119783486038),Private,HighSchool
22,Colégio Helen Keller,Belém,aafdf128-c1ca-47fd-956c-06c3920bc665,POINT (-9.21182430811985 38.7129825135033),Private,HighSchool
23,Salesianos de Lisboa - Colégio Oficinas de São José,Campo de Ourique,7ead6e97-6ba7-4ac9-b198-fdf5a6d6cf8d,POINT (-9.16889700394904 38.7139666883881),Private,HighSchool
24,Colégio Luso-Suiço,Campo de Ourique,36eba2aa-565d-468a-8a53-c41df270df57,POINT (-9.15499406448485 38.7149586180133),Private,HighSchool
25,Escola Privativa n.º 1 de A Voz do Operário,São Vicente,7df04443-2945-45ad-9ac1-54b100dbb6ef,POINT (-9.12916825879552 38.7155960991548),Private,HighSchool
26,Jardim Escola João de Deus Lisboa/Estrela,Campo de Ourique,c16e96e5-eedc-4f2a-994d-52cb816678b2,POINT (-9.15814114474916 38.7156486115646),Private,HighSchool
27,"Externato ""Rainha Dona Amélia""",Estrela,f08554a4-b587-4792-9683-bc9d016662e3,POINT (-9.16104015428629 38.715653212416),Private,HighSchool
28,"Escola ""Pedro Nunes""",Campo de Ourique,e3e702b4-8c0b-4ca7-b53d-d3e9cb971164,POINT (-9.16339260598714 38.7158056248644),Private,HighSchool
29,Escola do Grémio de Instrução Liberal de Campo de Ourique,Campo de Ourique,72cfbf98-2563-4256-8395-7e725e61619a,POINT (-9.16161412224132 38.7178038706705),Private,HighSchool
30,Externato Primário da Associação Pró-Infância Santo António de Lisboa,Arroios,0157867d-c932-4880-aaa4-bda03882f97e,POINT (-9.13501037313714 38.7238646491303),Private,HighSchool
31,Externato do Parque,Campolide,a94cf33b-47a4-4865-9b31-072120cf4ac5,POINT (-9.15730349378222 38.7253063272957),Private,HighSchool
32,"Externato Infantil e Primário ""Passos Manuel""",Arroios,7c7d179f-4184-43e6-97e9-1e168b7e71ee,POINT (-9.13660352427331 38.7278214741809),Private,HighSchool
33,"Externato ""Mãe de Deus""",Penha de França,863e3726-d495-453e-86c9-057c8b841b6e,POINT (-9.13111983664164 38.7286432119348),Private,HighSchool
34,Escola Selecta Prof. Doutor Amadeu Andrés,Arroios,7bcb97c1-3bcf-4a82-8dfe-e26324bb1b7e,POINT (-9.13390219330257 38.7290284033735),Private,HighSchool
35,Externato de Nossa Senhora da Penha de França,Penha de França,0b73f456-839c-4854-89b3-7872258233fd,POINT (-9.1298257484022 38.7300780603062),Private,HighSchool
36,"Colégio ""Sá de Miranda""",Arroios,814326c0-3b8e-4cc5-bc7b-7110346f1597,POINT (-9.13899704492549 38.7304999397276),Private,HighSchool
37,Externato de Educação Popular,Campolide,6c6922d9-6162-4e4c-a899-aacdc40eac81,POINT (-9.17225851609153 38.7304798148992),Private,HighSchool
38,"Externato ""Santa Francisca""",Penha de França,90baf3fd-d53e-4973-99ae-fcd67317457e,POINT (-9.12759107312468 38.7325850822526),Private,HighSchool
39,Colégio de Talentos,Arroios,465f8f5f-2b0a-4622-ad0c-b1a35a7b455e,POINT (-9.14024595145005 38.7330119050459),Private,HighSchool
40,Colégio do Sagrado Coração de Maria,Arroios,3ef96695-10b2-4e6e-96fe-d3ce0953b546,POINT (-9.13660546975198 38.735178427426),Private,HighSchool
41,Colégio Académico,Avenidas Novas,f28bc20e-554d-4ff3-ae66-13f6dcee61bc,POINT (-9.14559540599986 38.7352953146901),Private,HighSchool
42,"Externato ""A Ritinha""",Avenidas Novas,28c05ce7-08ff-437b-b223-978c6617414a,POINT (-9.15533600901612 38.7357005154863),Private,HighSchool
43,Nova Escola João de Deus Ramos,Avenidas Novas,80b7100d-1b12-4c98-8f22-2cd7781db3eb,POINT (-9.14804186380758 38.7357811817603),Private,HighSchool
44,"Externato ""Nobel""",Areeiro,d6831694-1413-485e-a5dd-0955634b345c,POINT (-9.13562631207768 38.7375288675353),Private,HighSchool
45,"Externato ""Infante D. Pedro""",Avenidas Novas,e626f05e-a7d2-483a-87d9-8aaa00075511,POINT (-9.14638240565185 38.7385259350235),Private,HighSchool
46,PaRK International School - Praça de Espanha,São Domingos de Benfica,fe391922-7177-41b6-8ee5-99a2e3a119c7,POINT (-9.16185058973694 38.7384911479118),Private,HighSchool
47,"Externato ""Anita""",Avenidas Novas,016ab05c-d7b2-43b8-90cc-4d67326a05e7,POINT (-9.15617110629818 38.7394134059345),Private,HighSchool
48,Colégio de São Tomás - Sete Rios,São Domingos de Benfica,2a60f682-c43f-475a-aa8d-de9200a1b355,POINT (-9.16551319831584 38.7400759172176),Private,HighSchool
49,"Externato Infantil e Primário ""O Beiral""",Benfica,96605bc6-9a7a-4b35-8a06-fd22765cf788,POINT (-9.19668748711501 38.7424022203829),Private,HighSchool
50,Nuclisol Jean Piaget - Unidade De Desenvolvimento Integrado Bairro Do Condado,Marvila,e547bb03-0492-40c0-ae1f-aa4af1665dfb,POINT (-9.11310821144323 38.7447475563973),Private,HighSchool
51,CEBE - Cooperativa de Ensino de Benfica,São Domingos de Benfica,b6d2736d-9182-4045-ac53-b7f49fd8b6a0,POINT (-9.18070718110137 38.7452250792295),Private,HighSchool
52,Externato Fernão Mendes Pinto,São Domingos de Benfica,b20a2693-68c1-46aa-9296-6c2d63f5e4e6,POINT (-9.18092789470152 38.7453191205799),Private,HighSchool
53,"Externato ""O Barquinho""",Alvalade,26cf6562-acad-4115-b35c-e23370dc08d0,POINT (-9.13359387139789 38.7476393820053),Private,HighSchool
54,Colégio Eduardo Claparede,Alvalade,9be37524-e19a-4a75-9573-e6c8466231e0,POINT (-9.14368532070098 38.7476701838694),Private,HighSchool
55,Associação Infante de Sagres,São Domingos de Benfica,f432c58f-3664-4070-ae72-7c14d792d600,POINT (-9.16535818841266 38.747766262347),Private,HighSchool
56,Externato Marista de Lisboa,São Domingos de Benfica,2f143bc8-4e5b-4ec3-8db7-c63d880e458d,POINT (-9.18164424325018 38.7477232013571),Private,HighSchool
57,Associação Creche Ester Janz,Marvila,c22610d4-e8f0-4490-9da4-7e30e580a86b,POINT (-9.10339156854669 38.7502302543047),Private,HighSchool
58,"Externato ""Grão Vasco""",Benfica,f2d1e83d-fa49-4c59-85f4-bd64fd61cefa,POINT (-9.20335769927784 38.7499618429804),Private,HighSchool
59,"Externato ""São Cristóvão""",Benfica,4b4c80cc-0511-40ff-afd5-40a2a21d266c,POINT (-9.20359796746516 38.7506442260604),Private,HighSchool
60,Colégio Cesário Verde,Marvila,259c5a26-810a-41fa-945b-9997d14bd336,POINT (-9.10317998400444 38.7520727882507),Private,HighSchool
61,Colégio Saint Daniel Brottier,Alvalade,f1e54bcd-27be-4c9b-b320-d9b9adac3465,POINT (-9.13097601508296 38.7525682004221),Private,HighSchool
62,Colégio Moderno,Alvalade,6c4f790f-eb27-4781-8469-621ea5443218,POINT (-9.15364624965256 38.7527039087666),Private,HighSchool
63,"Externato ""Os Fofinhos"" ",Alvalade,89bdbf3f-60dc-4882-828b-30ab9781eac4,POINT (-9.13403640411103 38.7529638150919),Private,HighSchool
64,"Jardim Infantil ""Pestalozzi""",Alvalade,a99dea8a-a247-4934-84db-4d62f716dd06,POINT (-9.15405434677923 38.753087672088),Private,HighSchool
65,Externato Luso Britânico,Alvalade,74e48f28-a0f2-4a25-9391-8dbe3718d490,POINT (-9.13641974018354 38.753934200639),Private,HighSchool
66,Colégio Valsassina,Marvila,67276ce5-14e4-469a-b3a1-dda63e052675,POINT (-9.12614486333781 38.7558990122078),Private,HighSchool
67,Jardim Escola João de Deus Lisboa/Alvalade,Alvalade,924c2d78-d370-4b01-b3e7-26157e1aac66,POINT (-9.13646179320678 38.7558877162823),Private,HighSchool
68,Externato das Pedralvas,Benfica,00c352d2-9ea1-464f-b6b1-b06555523c32,POINT (-9.20520539528866 38.7558179128935),Private,HighSchool
69,Escola Alemã de Lisboa,Lumiar,014b63be-b34f-4bd3-81b3-2648cc7be21b,POINT (-9.16453131568742 38.7577914348764),Private,HighSchool
70,Externato Liceal das Casas de São Vicente de Paulo,Alvalade,ccb3878e-a6db-4b8d-a194-2755f7362416,POINT (-9.15155766433705 38.7589344105911),Private,HighSchool
71,Colégio N' Avózinha,Alvalade,f36c057f-91d5-4d9f-9326-2080ccd7cbd4,POINT (-9.13046070669994 38.7597051970005),Private,HighSchool
72,Colégio Piloto Diese,Alvalade,c1e70953-9f95-4b3d-a1bf-caa63c32d164,POINT (-9.12945181697819 38.7607240144421),Private,HighSchool
73,Externato n.º 4 de Educação Popular (Confraria de S.Vicente de Paulo),Carnide,c6cc6802-3ab9-48eb-9db9-47472deeaf14,POINT (-9.1893516520269 38.7619615224446),Private,HighSchool
74,Externato da Luz,Carnide,58097499-bff1-45bf-8df0-c768221eb461,POINT (-9.18181292339607 38.762818068524),Private,HighSchool
75,"Externato ""O Poeta""",Lumiar,b5f45c27-c486-4e1a-9598-7004da77ab58,POINT (-9.15686441366653 38.7643107116527),Private,HighSchool
76,Jardim Escola João de Deus Lisboa/Olivais,Olivais,2349d4dc-147b-45d9-9493-271a012e68e7,POINT (-9.12214427470195 38.7659292106652),Private,HighSchool
77,"Jardim Escola ""O Bosque""",Olivais,9c12775c-1066-45af-97dd-b42ab8b178a7,POINT (-9.11300589072708 38.7664317229174),Private,HighSchool
78,"Externato ""Pim-Pam-Pum""",Lumiar,19fecf96-8cb2-4f64-8435-8915f17ac9a8,POINT (-9.16370680892667 38.7671587061059),Private,HighSchool
79,Colégio Planalto,Lumiar,391f35cd-991c-4b1a-a508-1df04832c88a,POINT (-9.16667391842211 38.7673537800608),Private,HighSchool
80,Colégio de São Tomás - Quinta das Conchas,Lumiar,a83629ef-2145-41a1-97a2-006fcb014ec9,POINT (-9.15006211889743 38.7677203122349),Private,HighSchool
81,Colégio de São João de Brito,Lumiar,786eb5fb-74d7-457a-8193-1f403d2ec997,POINT (-9.15592778385506 38.772796291371),Private,HighSchool
82,Real Colégio de Portugal,Lumiar,4889a9ed-4910-4842-81e7-c94818c78a63,POINT (-9.17206605535029 38.7730477946972),Private,HighSchool
83,Colégio Manuel Bernardes,Lumiar,1ea5753b-f4f7-412c-8805-b08bef0a712a,POINT (-9.17351183193399 38.7734462326611),Private,HighSchool
84,Lua Crescente,Olivais,27b96107-01ec-4fc8-9159-d19ac0bab716,POINT (-9.10765138490686 38.7752489775306),Private,HighSchool
85,Externato Champagnat,Olivais,729e037a-720a-47b6-bef6-2195c3d71ed6,POINT (-9.12650746848228 38.7782418083187),Private,HighSchool
86,"Externato ""São Miguel Arcanjo""",Olivais,c747b761-4cb2-4963-958d-22fbc64c6c1e,POINT (-9.11477639750872 38.7798563979376),Private,HighSchool
87,Academia de Música de Santa Cecília,Santa Clara,6c4d08b6-27d6-4bbf-a5f3-601540dadfea,POINT (-9.15925396311878 38.7824203233578),Private,HighSchool
88,Colégio Pedro Arrupe,Parque das Nações,eadf4b77-f007-4848-8c52-75881b13f950,POINT (-9.0970281754942 38.7932749674204),Private,HighSchool
89,"MIMÁ - Externato de Ensino Pré-Escolar, Creche e Centro de A.T.L., Lda",Santa Clara,92d7a743-8d50-4ece-a69e-362d038e61b2,POINT (-9.15014661360766 38.7951201285397),Private,HighSchool
90,Astória International School,Alvalade,a3dceda4-acc0-446a-9659-917dd2426859,POINT (-9.13109049481046 38.750621582243),Private,HighSchool
91,RedBridge School,Campo de Ourique,5a362dde-7c6d-4132-b94e-d365a177576b,POINT (-9.16656232295444 38.719096531932),Private,HighSchool
92,Externato João XXIII,Parque das Nações,948c6ff1-8d38-4423-bc08-8e367a24c5e1,POINT (-9.09828933728683 38.7590845948183),Private,HighSchool
93,Queen Elizabeths's School,Alvalade,4b2a7330-410f-40ec-9a95-70666e00caf4,POINT (-9.13517528953481 38.7516341132386),Private,HighSchool
94,Colégio Place4all,Campo de Ourique,39b2e432-fcef-4a6e-a8c8-b4c2c6ad76b7,POINT (-9.15943141044866 38.7190109355678),Private,HighSchool
95,Escola Casa da Floresta,São Domingos de Benfica,c773fd6b-a5b5-4d78-86ed-57b8db7e1312,POINT (-9.18146630252574 38.7393366470239),Private,HighSchool
96,"Colégio ""O Pelicano""",Areeiro,98ea1100-da04-4a87-9629-b5929ceab838,POINT (-9.12924495832367 38.7378614827801),Private,HighSchool
97,Colégio Oriente,Parque das Nações,c65f3a5b-7b97-488f-920e-14bc075e0f1f,POINT (-9.09719419748507 38.7855321898204),Private,HighSchool
98,Externato Alfredo Binet,Belém,7bd4a9dd-53e4-4a15-8ab8-d50dca41aa0e,POINT (-9.2134856896976 38.7046068076399),Private,HighSchool
0,IPLisboa | ESTeSL - Escola Superior de Tecnologia da Saúde de Lisboa,NaN,cb0e3435-e6d3-429d-b9fd-30ff4c9ce8a2,POINT (-9.09821485781715 38.7760356110963),All,Uni
1,ESEL | Escola Superior de Enfermagem de Lisboa (Polo Fernanda Resende),NaN,1e72bb51-a5d5-41b4-b26c-fbe0a42076a3,POINT (-9.14717713352607 38.756881760988),All,Uni
2,ESEL | Escola Superior de Enfermagem de Lisboa (Polo Artur Ravara),NaN,4bd921b7-5e8f-40cf-9d1b-52b8af12c884,POINT (-9.09821485781715 38.7760356110963),All,Uni
3,ESEL | Escola Superior de Enfermagem de Lisboa (Polo Calouste Gulbenkian),NaN,1f530d20-e1a3-4c59-ab02-b94ba19ddf35,POINT (-9.16275759645886 38.749393730769),All,Uni
4,ESEL | Escola Superior de Enfermagem de Lisboa (Polo Francisco Gentil),NaN,de2ec9f3-68e7-483d-bf6b-f8e56d7a905d,POINT (-9.16032613815745 38.7392178854832),All,Uni
5,Escola Superior de Artes Decorativas,NaN,162bcf8f-29c3-446f-8643-6966c24fcfe1,POINT (-9.17369530818682 38.7060672085884),All,Uni
6,"Universidade LUSÓFONA (ECATI - Escola de Comunicação, Arquitetura, Artes e Tecnologias da Informação",NaN,ffc4553f-5340-4337-a226-2e50d097e657,POINT (-9.15305457237654 38.7579844997678),All,Uni
7,Instituto Superior Autónomo de Estudos Politécnicos,NaN,261939dd-0729-4959-b1cf-07ac1d4d04ab,POINT (-9.14945076501861 38.7086551541402),All,Uni
8,UCP | Católica (ICS - Escola de Enfermagem da Católica),NaN,dc824a85-2313-4cb2-88a1-c2eed6b80cda,POINT (-9.15096263323504 38.7598502623141),All,Uni
9,Instituto Superior de Línguas Administração de Lisboa,NaN,faff9521-8849-4b89-a92c-bf7fa77dc733,POINT (-9.19361587271867 38.7601045969288),All,Uni
10,Academia Militar,NaN,f058683a-eb23-42b3-9f65-394de60b3d73,POINT (-9.13837464356664 38.7234136396142),All,Uni
11,Universidade LUSÓFONA (ISS - Instituto de Serviço Social),NaN,b2773ece-ee89-47ad-8877-38285b91209d,POINT (-9.15308948899333 38.7579610454961),All,Uni
12,Academia da Força Aérea,NaN,54f423c6-834f-4f11-9198-7ac50797237c,POINT (-9.32753566514463 38.7644751805603),All,Uni
13,Escola de Serviço de Saúde Militar,NaN,dfde307f-47f6-4b8b-a32b-68e56c036b2b,POINT (-9.1632165511274 38.7194702651027),All,Uni
14,"ue | Universidade Europeia - IADE (Faculdade de Design, Tecnologia e Comunicação)",NaN,0b05b9f0-9102-44bf-ab77-b37dc4c0428f,POINT (-9.15239233973898 38.7071917999826),All,Uni
15,Escola Naval ,NaN,a01b7251-9c94-4365-8924-fd65c553a2d8,POINT (-9.15207302279146 38.6597050956065),All,Uni
16,ULisboa | ba - Faculdade de Belas-Artes,NaN,379b4c69-503c-42cd-971f-8260a9bdf806,POINT (-9.14053876054456 38.7088854184181),All,Uni
17,ULisboa | Ciências - Faculdade de Ciências,NaN,621033b9-60e5-406e-b161-76239199c330,POINT (-9.15693334865303 38.7560311707636),All,Uni
18,ULisboa | FD - Faculdade de Direito,NaN,15ccff21-d7a3-4d14-be11-b5d9f754e1c7,POINT (-9.15676060442052 38.7518311892882),All,Uni
19,ULisboa | FF - Faculdade de Farmácia,NaN,201c0f5b-a401-4740-a639-e8dd170df0f0,POINT (-9.15449593272463 38.7477522143611),All,Uni
20,ULisboa | FLUL - LETRAS LISBOA - Faculdade de Letras,NaN,67698b3f-1f66-4c0a-b634-481f9050c28f,POINT (-9.15823432747504 38.7542411692494),All,Uni
21,ULisboa | MEDICINA - Faculdade de Medicina,NaN,837e357c-b1b0-4416-9f18-c86ce71f7b0c,POINT (-9.160545017168 38.7480419598536),All,Uni
22,ULisboa | FMD - Faculdade de Medicina Dentária,NaN,b7b57533-bce1-4021-8fa2-aa990355a790,POINT (-9.15558991634899 38.7502571380295),All,Uni
23,ULisboa | Psicologia - Faculdade de Psicologia,NaN,f0fe955d-60bc-49af-9f56-7b0795ff586b,POINT (-9.15531802416027 38.7524442622792),All,Uni
24,ULisboa | ICS - Instituto Ciências Sociais,NaN,e2531e87-67e2-4e9b-a86c-50e5b7b82014,POINT (-9.1532507419767 38.749311378692),All,Uni
25,ULisboa | IE - Instituto de Educação,NaN,9643ee65-9087-44b5-85f3-2c5405ea7b94,POINT (-9.15531802416027 38.7524442622792),All,Uni
26,ULisboa | IGOT - Instituto de Geografia e Ordenamento do Território,NaN,54d7701a-0a77-49a2-bbcd-d672a2e4d2c1,POINT (-9.15512406980559 38.7493492202913),All,Uni
27,UNL | NOVA Medical School - Faculdade de Ciências Médicas,NaN,b701e99a-c778-42f5-97dc-a8ee8a3f960a,POINT (-9.13942788589791 38.7197732801317),All,Uni
28,UNL | NOVA FCSH - Faculdade de Ciências Sociais e Humanas,NaN,66c67205-144b-43bd-b246-15953a53a2e0,POINT (-9.15079076396164 38.7405150916368),All,Uni
29,UNL | NOVA Faculdade de Direito,NaN,bc0a4ff4-d473-478c-91b9-693e7f3e9a36,POINT (-9.16131255301811 38.7332767554068),All,Uni
30,UNL | NOVA SBE - School of Business and Economics/ Faculdade de Economia,NaN,b9a0ca08-95fd-4d4e-ade8-0c06ce21f31f,POINT (-9.32853266665092 38.6814447870358),All,Uni
31,UNL | NOVA IMS - Information Management School/ Instituto Superior de Estatística e Gestão de Informação,NaN,359e2649-5270-4517-af3a-4189d220ee93,POINT (-9.16033336240894 38.732568036068),All,Uni
32,UNL | NOVA Escola Nacional de Saúde Pública,NaN,1ed7e793-ba3d-4360-862c-f948a166cee9,POINT (-9.16314248862551 38.7643323242631),All,Uni
33,UNL | NOVA IHMT - Instituto de Higiene e Medicina Tropical,NaN,1531dc36-b774-41a1-9275-5dfd050fd19a,POINT (-9.18650032992957 38.7001832445343),All,Uni
34,UNL | FCT NOVA - Faculdade de Ciências e Tecnologia,NaN,0b13c1a5-a1d6-417f-bc22-246cc0cfb941,POINT (-9.19072985969697 38.6615779518898),All,Uni
35,ULisboa | FA - Faculdade de Arquitectura,NaN,89f86882-f0e2-44fe-a6a7-9413b8835bda,POINT (-9.19427865602351 38.7128725888872),All,Uni
36,ULisboa | FMV - Faculdade de Medicina Veterinária,NaN,3789fa7c-30df-4d07-8c91-8f367b91ea61,POINT (-9.19441531582935 38.714212771739),All,Uni
37,ULisboa | FMH - Faculdade de Motricidade Humana,NaN,545a1637-c904-422a-ae27-cd59fdddd871,POINT (-9.25154947764305 38.7052237369609),All,Uni
38,ULisboa | ISA - Instituto Superior de Agronomia,NaN,bc34b3e8-dda6-4df4-9815-7d9cc5c49c3b,POINT (-9.18237432111722 38.7076611753993),All,Uni
39,ULisboa | ISCSP - Instituto Superior de Ciências Sociais e Políticas,NaN,65c17366-2eba-40e3-84bb-ab5ab4bdd548,POINT (-9.19737560964361 38.7131679586603),All,Uni
40,ULisboa | ISEG - LISBON SCHOOL OF ECONOMICS & MANAGEMENT,NaN,834088e6-8eaa-4c07-afeb-0a84a90efbd2,POINT (-9.1553320962692 38.709838001531),All,Uni
